cod_postal,poblacion,provinciaid,provincia
22195,Apies,22,Huesca
22625,Aquilue,22,Huesca
22338,Araguas,22,Huesca
22730,Aragues Del Puerto,22,Huesca
22466,Arasan,22,Huesca
22193,Arascues,22,Huesca
22121,Arbanies,22,Huesca
22149,Arcusa,22,Huesca
22474,Ardanue,22,Huesca
22583,Aren,22,Huesca
22150,Arguis,22,Huesca
22636,Arguisal,22,Huesca
22417,Ariestolas,22,Huesca
22364,Arinzue,22,Huesca
22622,Arraso,22,Huesca
22751,Arres,22,Huesca
22372,Arresa,22,Huesca
22336,Arro,22,Huesca
22390,Artasona,22,Huesca
22283,Artasona Del Llano,22,Huesca
22715,Ascara,22,Huesca
22347,Ascaso,22,Huesca
22638,Aso De Sobremonte,22,Huesca
22889,Astun,22,Huesca
22700,Atares,22,Huesca
22452,Atiart,22,Huesca
22609,Aurin,22,Huesca
22140,Ayera,22,Huesca
22800,Ayerbe,22,Huesca
22311,Azara,22,Huesca
22462,Bacamorta,22,Huesca
22587,Badias De Monesma,22,Huesca
22569,Baells,22,Huesca
22571,Baldellou,22,Huesca
22484,Ballabriga,22,Huesca
22234,Ballobar,22,Huesca
22339,Banaston,22,Huesca
22714,Baraguas,22,Huesca
22464,Barbaruens,22,Huesca
22300,Barbastro,22,Huesca
22637,Barbenuta,22,Huesca
22132,BarbuNales,22,Huesca
22192,Barluenga,22,Huesca
22712,Baros,22,Huesca
22483,Barrio Del Pou,22,Huesca
22450,Beleder,22,Huesca
22436,Bellestar graus,22,Huesca
22196,Bellestar Del Flumen,22,Huesca
22363,Belsierre,22,Huesca
22533,Belver De Cinca,22,Huesca
22580,Benabarre,22,Huesca
22440,Benasque,22,Huesca
22131,Berbegal,22,Huesca
22770,Berdun,22,Huesca
22373,Bergua,22,Huesca
22711,Bernues,22,Huesca
22710,Bescos De Garcipollera,22,Huesca
22460,Besians,22,Huesca
22362,Bestue,22,Huesca
22486,Bibiles,22,Huesca
22350,Bielsa,22,Huesca
22630,Biescas,22,Huesca
22510,Binaced,22,Huesca
22791,Binacua,22,Huesca
22500,Binefar,22,Huesca
22773,Binies,22,Huesca
22470,Bisaurri,22,Huesca
22807,Biscarrues,22,Huesca
22160,Bolea,22,Huesca
22340,BoltaNa,22,Huesca
22370,Broto,22,Huesca
22146,Buera,22,Huesca
22375,Buerba,22,Huesca
22315,Burceat,22,Huesca
22216,CabaNas,22,Huesca
22514,Calasanz,22,Huesca
22624,Caldearenas,22,Huesca
22485,Calvera,22,Huesca
22280,Camporredondo,22,Huesca
22570,Camporrells,22,Huesca
22395,Camporrotuno,22,Huesca
22591,Candasnos,22,Huesca
22880,Canfranc Estacion,22,Huesca
22888,Canfranc Pueblo,22,Huesca
22480,Capella,22,Huesca
22213,Cartuja De Monegros La,22,Huesca
22361,Casal El,22,Huesca
22810,Casas De Nuevo Las,22,Huesca
22142,Casbas De Huesca,22,Huesca
22222,Castejon De Monegros,22,Huesca
22394,Castejon De Sobrarbe,22,Huesca
22310,Castejon Del Puente,22,Huesca
22215,Castelflorite,22,Huesca
22313,Castillazuelo,22,Huesca
22572,Castillonroy,22,Huesca
22449,Cerler,22,Huesca
22233,Chalamera,22,Huesca
22465,Chia,22,Huesca
22584,Chiriveta,22,Huesca
22365,Chisagues,22,Huesca
22438,Clamosa,22,Huesca
22481,Collada La,22,Huesca
22414,Conchel,22,Huesca
22111,Corvinos,22,Huesca
22312,Coscojuela De Fantova,22,Huesca
22197,Cuarte,22,Huesca
22269,Curbe,22,Huesca
22740,Embun,22,Huesca
22467,Eresue,22,Huesca
22393,Escanilla,22,Huesca
22660,Escarrilla,22,Huesca
22482,Esdolomada,22,Huesca
22351,Espierba,22,Huesca
22535,Esplus,22,Huesca
22424,Estada,22,Huesca
22423,Estadilla,22,Huesca
22412,Estiche De Cinca,22,Huesca
22729,Fago,22,Huesca
22611,Fanlillo,22,Huesca
22809,Fontellas,22,Huesca
22422,Fonz,22,Huesca
22640,Formigal,22,Huesca
22415,Fornillos De Ilche,22,Huesca
22268,Fraella,22,Huesca
22520,Fraga,22,Huesca
22377,Fragen,22,Huesca
22639,Gavin,22,Huesca
22367,Gistain,22,Huesca
22349,Grado El ainsa,22,Huesca
22260,GraNen,22,Huesca
22430,Graus,22,Huesca
22468,Guayente Santuario,22,Huesca
22720,Hecho,22,Huesca
22662,Hoz De Jaca,22,Huesca
22771,Huertalo,22,Huesca
22210,Huerto,22,Huesca
22000,Huesca ver Callejero,22,Huesca
22122,Ibieca,22,Huesca
22613,Isun De Basa,22,Huesca
22731,Jasa,22,Huesca
22750,Javierregay,22,Huesca
22360,Labuerda,22,Huesca
22125,Laluenga,22,Huesca
22214,Lalueza,22,Huesca
22250,Lanaja,22,Huesca
22126,Laperdiguera,22,Huesca
22666,Larrede,22,Huesca
22761,Larues,22,Huesca
22124,Lascellas,22,Huesca
22586,Lascuarre,22,Huesca
22471,Laspaules,22,Huesca
22161,Lierta,22,Huesca
22378,Linas De Broto,22,Huesca
22811,LupiNen,22,Huesca
22772,Martes,22,Huesca
22549,Melusa La,22,Huesca
22529,Miralsot,22,Huesca
22536,Monte Julia,22,Huesca
22400,Monzon,22,Huesca
22320,Naval,22,Huesca
22113,Novales,22,Huesca
22439,Olvena,22,Huesca
22232,OntiNena,22,Huesca
22532,Osso De Cinca,22,Huesca
22221,Pallaruelo De Monegros,22,Huesca
22650,Panticosa Balneario,22,Huesca
22661,Panticosa Pueblo,22,Huesca
22281,Paul La,22,Huesca
22820,PeNa La,22,Huesca
22592,PeNalba,22,Huesca
22513,Peralta De Calasanz,22,Huesca
22665,Piedrafita De Jaca,22,Huesca
22413,Pomar De Cinca,22,Huesca
22435,Puebla De Castro La,22,Huesca
22753,Puente La Reina,22,Huesca
22191,Quicena,22,Huesca
22821,Rasal,22,Huesca
22252,Robres,22,Huesca
22600,SabiNanigo,22,Huesca
22314,Salas Altas,22,Huesca
22110,Salillas,22,Huesca
22822,Salinas De Jaca,22,Huesca
22512,San Esteban De Litera,22,Huesca
22664,Sandinies,22,Huesca
22100,Sangarren,22,Huesca
22792,Santa Cruz De La Seros,22,Huesca
22411,Santalecina,22,Huesca
22366,Saravillo,22,Huesca
22200,SariNena,22,Huesca
22374,Sarvise,22,Huesca
22230,Sena,22,Huesca
22253,Senes De Alcubierre,22,Huesca
22120,Sietamo,22,Huesca
22231,Sigena Monasterio,22,Huesca
22790,Siresa,22,Huesca
22752,Somanes,22,Huesca
22550,Tamarite De Litera,22,Huesca
22240,Tardienta,22,Huesca
22376,Torla,22,Huesca
22254,Torralba De Aragon,22,Huesca
22391,Torreciudad Santuario,22,Huesca
22590,Torrente De Cinca,22,Huesca
22134,Torres De Montes,22,Huesca
22663,Tramacastilla De Tena,22,Huesca
22732,Urdues,22,Huesca
22511,Valcarca,22,Huesca
22223,Valfarta,22,Huesca
22528,Velilla De Cinca,22,Huesca
22190,Vicien,22,Huesca
22870,Villanua,22,Huesca
22530,Zaidin,22,Huesca
23211,Acebuchal,23,Jaen
23488,Acra,23,Jaen
23369,Agracea,23,Jaen
23312,Agrupacion De Mogon,23,Jaen
23311,Agrupacion Santo Tome,23,Jaen
23538,Albanchez De Magina,23,Jaen
23680,Alcala La Real,23,Jaen
23660,Alcaudete,23,Jaen
23210,Aldea De Los Rios,23,Jaen
23267,Aldeahermosa De Montizon,23,Jaen
23215,Aldeaquemada,23,Jaen
23477,Almansas Los,23,Jaen
23485,Almiceran El,23,Jaen
23294,Anchos Los,23,Jaen
23740,Andujar,23,Jaen
23193,Arbuniel,23,Jaen
23760,Arjona,23,Jaen
23750,Arjonilla,23,Jaen
23230,Arquillos,23,Jaen
23300,Arroturas,23,Jaen
23340,Arroyo Del Ojanco,23,Jaen
23293,Arroyo Frio,23,Jaen
23478,Arroyo Frio la Iruela,23,Jaen
23440,Baeza,23,Jaen
23710,Bailen,23,Jaen
23711,BaNos De La Encina,23,Jaen
23379,Batan El,23,Jaen
23310,Batanejo,23,Jaen
23280,Beas De Segura,23,Jaen
23537,Bedmar,23,Jaen
23520,Begijar,23,Jaen
23489,Belerda Alta,23,Jaen
23568,Belmez De La Moraleda,23,Jaen
23390,Benatae,23,Jaen
23649,Berrueco El,23,Jaen
23669,Bobadilla La alcaudete,23,Jaen
23529,Boticario El,23,Jaen
23479,Burunchel,23,Jaen
23550,Cabra De Santo Cristo,23,Jaen
23590,Cabra De Santo Cristo Estacion,23,Jaen
23569,Cabrita La,23,Jaen
23120,Cambil,23,Jaen
23130,Campillo De Arenas,23,Jaen
23519,Campillo Del Rio,23,Jaen
23269,Campillo El,23,Jaen
23420,Canena,23,Jaen
23289,CaNada Catena,23,Jaen
23470,CaNada Del Moro,23,Jaen
23292,CaNada Morales,23,Jaen
23191,Carchel,23,Jaen
23192,Carchelejo,23,Jaen
23200,Carolina La,23,Jaen
23614,Carrasca La,23,Jaen
23297,Casicas Del Rio Segura,23,Jaen
23686,Casillas De Mures,23,Jaen
23260,Castellar,23,Jaen
23670,Castillo De Locubin,23,Jaen
23628,Cazalilla,23,Jaen
23214,Centenillo El,23,Jaen
23290,Cerezo El,23,Jaen
23190,Cerradura La,23,Jaen
23687,Charilla,23,Jaen
23264,Chiclana De Segura,23,Jaen
23159,Chircales,23,Jaen
23509,Donadio El,23,Jaen
23657,EscaNuela,23,Jaen
23539,Escuelas Las,23,Jaen
23486,Fontanar,23,Jaen
23690,Frailes,23,Jaen
23610,Fuensanta De Martos,23,Jaen
23689,Fuente Alamo,23,Jaen
23692,Fuente Del Rey,23,Jaen
23180,Fuerte Del Rey,23,Jaen
23392,Genave,23,Jaen
23685,Grageras Las,23,Jaen
23713,Guadalen Del Caudillo,23,Jaen
23170,Guardia De Jaen La,23,Jaen
23339,Gutar,23,Jaen
23315,Herrera La,23,Jaen
23611,Higuera De Calatrava,23,Jaen
23468,Hornos De Peal,23,Jaen
23560,Huelma,23,Jaen
23487,Huesa,23,Jaen
23450,Ibros,23,Jaen
23639,Infantas Las,23,Jaen
23476,Iruela La,23,Jaen
23338,Iznatoraf,23,Jaen
23194,Jabalcuz,23,Jaen
23712,Jabalquinto,23,Jaen
23000,Jaen ver Callejero,23,Jaen
23658,Jamilena,23,Jaen
23530,Jimena,23,Jaen
23500,Jodar,23,Jaen
23746,Lahiguera,23,Jaen
23591,Larva,23,Jaen
23613,Lendinez,23,Jaen
23700,Linares,23,Jaen
23490,Linares-baeza Estacion,23,Jaen
23747,Llanos Del Sotillo,23,Jaen
23780,Lopera,23,Jaen
23528,Lupion,23,Jaen
23100,Mancha Real,23,Jaen
23296,Marchena,23,Jaen
23412,Marmol El,23,Jaen
23770,Marmolejo,23,Jaen
23600,Martos,23,Jaen
23615,Media Panilla,23,Jaen
23620,Mengibar,23,Jaen
23499,Mira El Rio,23,Jaen
23213,Miranda Del Rey,23,Jaen
23268,Mochuelos Los,23,Jaen
23469,Molar El,23,Jaen
23266,Montizon,23,Jaen
23240,Navas De San Juan,23,Jaen
23212,Navas De Tolosa,23,Jaen
23140,Noalejo,23,Jaen
23393,Onsares,23,Jaen
23370,Orcera,23,Jaen
23460,Peal De Becerro,23,Jaen
23688,Pedriza La,23,Jaen
23110,Pegalajar,23,Jaen
23298,Peguera Del MadroNo,23,Jaen
23359,PeNolite,23,Jaen
23291,Ponton Alto,23,Jaen
23790,Porcuna,23,Jaen
23239,Porrosillo El,23,Jaen
23196,Puente De La Sierra,23,Jaen
23350,Puente Genave,23,Jaen
23360,Puerta De Segura La,23,Jaen
23480,Quesada,23,Jaen
23749,Quinteria La,23,Jaen
23684,Rabita La,23,Jaen
23691,Ribera Alta,23,Jaen
23295,Rio Madera,23,Jaen
23430,Rus,23,Jaen
23410,Sabiote,23,Jaen
23413,Santa Eulalia,23,Jaen
23612,Santiago De Calatrava,23,Jaen
23250,Santisteban Del Puerto,23,Jaen
23380,Siles,23,Jaen
23314,Solana De Torralba,23,Jaen
23270,Sorihuela De Guadalimar,23,Jaen
23526,Sotogordo,23,Jaen
23640,Torre Del Campo,23,Jaen
23510,Torreblascopedro,23,Jaen
23650,Torredonjimeno,23,Jaen
23320,Torreperogil,23,Jaen
23638,Torrequebradilla,23,Jaen
23540,Torres,23,Jaen
23391,Torres De Albanchez,23,Jaen
23400,Ubeda,23,Jaen
23150,ValdepeNas De Jaen,23,Jaen
23616,Veletas,23,Jaen
23265,Venta De Los Santos,23,Jaen
23693,Ventas Del Carrizal,23,Jaen
23313,Veracruz De Poblado,23,Jaen
23220,Vilches,23,Jaen
23730,Villanueva De La Reina,23,Jaen
23330,Villanueva Del Arzobispo,23,Jaen
23659,Villardompardo,23,Jaen
23160,Villares Los,23,Jaen
23630,Villargordo,23,Jaen
23748,ViNas De PeNallana,23,Jaen
23411,Yedra,23,Jaen
24891,Abadengo De Torio,24,Leon
24397,Abano,24,Leon
24145,Abelgas,24,Leon
24996,Acebedo,24,Leon
24357,Acebes Del Paramo,24,Leon
24413,Acebo De San Miguel,24,Leon
24877,Acisa De Las Arrimadas,24,Leon
24859,Adrados,24,Leon
24277,Adrados De Ordas,24,Leon
24133,Aguasmestas Ventas De,24,Leon
24569,Aguiar,24,Leon
24521,Albaredos,24,Leon
24310,Albares De La Ribera,24,Leon
24293,Albires,24,Leon
24768,Alcaidon O Alquidon,24,Leon
24649,Alcedo De Alba,24,Leon
24393,Alcoba De La Ribera,24,Leon
24207,Alcuetas,24,Leon
24391,Aldea De La Valdoncina,24,Leon
24920,Aldea Del Puente,24,Leon
24960,Aleje,24,Leon
24238,Algadefe,24,Leon
24199,Alija De La Ribera,24,Leon
24761,Alija Del Infantado,24,Leon
24374,Almagarinos,24,Leon
24170,Almanza,24,Leon
24398,Almazcara,24,Leon
24838,Almuzara,24,Leon
24792,Altobar De La Encomienda,24,Leon
24743,Ambasaguas De Cabrera,24,Leon
24150,Ambasaguas De CurueNo,24,Leon
24524,Ambasmestas,24,Leon
24127,Andarraso,24,Leon
24722,AndiNuela,24,Leon
24488,Anllares Del Sil,24,Leon
24796,Antigua La,24,Leon
24251,Antimio De Abajo,24,Leon
24281,AntoNan Del Valle,24,Leon
24146,Aralla,24,Leon
24690,Arbas Del Puerto,24,Leon
24547,Arborbuena,24,Leon
24227,Arcahueja,24,Leon
24171,Arcayos,24,Leon
24232,Ardon,24,Leon
24329,Arenillas De Valderaduey,24,Leon
24546,Arganza,24,Leon
24478,Argayo,24,Leon
24526,Argenteiro,24,Leon
24989,Argovejo,24,Leon
24132,Arienza,24,Leon
24845,Arintero,24,Leon
24319,Arlanza,24,Leon
24284,Armellada,24,Leon
24009,Armunia,24,Leon
24567,Arnadelo,24,Leon
24568,Arnado,24,Leon
24700,Astorga,24,Leon
24849,Aviados,24,Leon
24121,Azadinos,24,Leon
24272,Azadon,24,Leon
24253,Azares Del Paramo,24,Leon
24740,Baillo,24,Leon
24525,Balboa,24,Leon
24433,Balouta,24,Leon
24343,Banecidas,24,Leon
24746,BaNa La,24,Leon
24750,BaNeza La,24,Leon
24429,Barcena De La Abadia,24,Leon
24491,Barcena Del Bierzo,24,Leon
24239,Bariones De La Vega,24,Leon
24913,Barniedo De La Reina,24,Leon
24441,Barosa La,24,Leon
24394,Barrientos,24,Leon
24151,Barrillos De CurueNo,24,Leon
24492,Barrio Compostilla Ii,24,Leon
24356,Barrio De Buenos Aires,24,Leon
24830,Barrio De La Estacion matallana,24,Leon
24689,Barrio De La Tercia,24,Leon
24852,Barrio De Las Ollas,24,Leon
24609,Barrios De Gordon Los,24,Leon
24148,Barrios De Luna Los,24,Leon
24368,Barrios De Nistoso Los,24,Leon
24137,Bayos Los,24,Leon
24608,Beberino,24,Leon
24300,Bembibre,24,Leon
24396,Benamarias,24,Leon
24233,Benamariel,24,Leon
24280,Benavides De Orbigo,24,Leon
24123,Benllera,24,Leon
24389,Benuza,24,Leon
24252,Bercianos Del Paramo,24,Leon
24325,Bercianos Del Real Camino,24,Leon
24438,Berlanga Del Bierzo,24,Leon
24885,Besande,24,Leon
24124,Bobia,24,Leon
24911,Boca De Huergano,24,Leon
24860,Bodas Las,24,Leon
24312,Boeza,24,Leon
24717,Boisan,24,Leon
24714,Bonillos,24,Leon
24850,BoNar,24,Leon
24443,Borrenes,24,Leon
24414,Bouzas,24,Leon
24520,BraNa La villafranca,24,Leon
24360,BraNuelas,24,Leon
24716,Brazuelo,24,Leon
24719,Brimeda,24,Leon
24648,Brugos De Fenar,24,Leon
24437,Burbia,24,Leon
24994,Buron,24,Leon
24724,Busnadiego,24,Leon
24172,Bustillo De Cea,24,Leon
24793,Bustos,24,Leon
24620,Cabanillas,24,Leon
24205,CabaNas,24,Leon
24412,CabaNas Raras,24,Leon
24234,CabaNeros,24,Leon
24110,Caboalles De Abajo,24,Leon
24111,Caboalles De Arriba,24,Leon
24888,Cabrera De Almanza,24,Leon
24224,Cabreros Del Rio,24,Leon
24142,Cabrillanes,24,Leon
24540,Cacabelos,24,Leon
24517,Cadafresnas,24,Leon
24915,Cain,24,Leon
24914,Caldevilla,24,Leon
24760,Calzada De La Valderia,24,Leon
24342,Calzada Del Coto,24,Leon
24883,Caminayo,24,Leon
24221,Campazas,24,Leon
24699,Camplongo,24,Leon
24225,Campo De Villavidel,24,Leon
24511,Campo Del Agua,24,Leon
24610,Campo Y SantibaNez,24,Leon
24410,Camponaraya,24,Leon
24125,Camposalinas,24,Leon
24197,Canaleja,24,Leon
24120,Canales-la Magdalena,24,Leon
24848,Candana De CurueNo La,24,Leon
24152,Candanedo De BoNar,24,Leon
24144,Candemuela,24,Leon
24165,CaNizal De Rueda,24,Leon
24918,Carande,24,Leon
24206,Carbajal De Fuentes,24,Leon
24196,Carbajal De La Legua,24,Leon
24161,Carbajal De Rueda,24,Leon
24328,Carbajal De Valderaduey,24,Leon
24195,Carbajosa,24,Leon
24549,Carracedelo,24,Leon
24544,Carracedo De Monasterio,24,Leon
24141,Carrasconte,24,Leon
24711,Carrera De Otero La,24,Leon
24270,Carrizo De La Ribera,24,Leon
24442,Carucedo,24,Leon
24688,Casares De Arbas,24,Leon
24166,Casasola De Rueda,24,Leon
24917,Casasuertes,24,Leon
24630,Cascantes,24,Leon
24742,Castrillo De Cabrera,24,Leon
24721,Castrillo De La Valduerna,24,Leon
24718,Castrillo De Los Polvazares,24,Leon
24327,Castrillo De Valderaduey,24,Leon
24163,Castrillo Del Condado,24,Leon
24153,Castro Del Condado,24,Leon
24344,CastroaNe,24,Leon
24735,Castrocontrigo,24,Leon
24222,Castrofuerte,24,Leon
24314,Castropodame,24,Leon
24765,Castrotierra De La Valduerna,24,Leon
24323,Castrotierra De Valmadrigal,24,Leon
24174,Cea,24,Leon
24892,Cebanico,24,Leon
24769,Cebrones Del Rio,24,Leon
24889,CegoNal,24,Leon
24510,Cela,24,Leon
24395,Celada,24,Leon
24326,Celada De Cea,24,Leon
24392,Celadilla Del Paramo,24,Leon
24231,Cembranos,24,Leon
24257,Cerecedo De BoNar,24,Leon
24893,Cerezal De La GuzpeNa,24,Leon
24844,Cerulleda,24,Leon
24723,Chana De Somoza,24,Leon
24444,Chana La,24,Leon
24991,Ciguera,24,Leon
24660,CiNera,24,Leon
24800,Cistierna,24,Leon
24857,CofiNal,24,Leon
24712,Cogorderos,24,Leon
24836,Coladilla,24,Leon
24313,Colinas Del Campo,24,Leon
24858,Colle,24,Leon
24490,Columbrianos,24,Leon
24715,Combarros,24,Leon
24228,Corbillos De La Sobarriba,24,Leon
24480,Corbon Del Sil,24,Leon
24980,Corniero,24,Leon
24514,Corullon,24,Leon
24143,Cospedal,24,Leon
24940,Cubillas De Rueda,24,Leon
24545,Cueto,24,Leon
24496,Cuevas Del Sil,24,Leon
24738,Cunas,24,Leon
24732,Curillas,24,Leon
24390,Dehesas,24,Leon
24730,Destriana,24,Leon
24745,Encinedo,24,Leon
24870,Ercina La,24,Leon
24341,Escobar De Campos,24,Leon
24494,Escobio El,24,Leon
24376,Espina De Tremor,24,Leon
24439,Espinareda De Vega,24,Leon
24274,Espinosa De La Ribera,24,Leon
24288,Estebanez De La Calzada,24,Leon
24420,Fabero,24,Leon
24837,Felmin,24,Leon
24415,Ferradillo,24,Leon
24282,Ferral Del Bernesga,24,Leon
24260,Ferral Base Militar,24,Leon
24886,Ferreras Del Puerto,24,Leon
24311,Folgoso De La Ribera,24,Leon
24378,Fonfria,24,Leon
24291,Fontanil De Los Oteros,24,Leon
24250,Fontecha,24,Leon
24434,Fontoria,24,Leon
24878,Fresnedo De Valdellorma,24,Leon
24223,Fresno De La Vega,24,Leon
24209,Fuentes De Los Oteros,24,Leon
24813,Fuentes De PeNacorada,24,Leon
24411,Fuentes Nuevas,24,Leon
24160,Garfin,24,Leon
24285,Gavilanes,24,Leon
24294,Gordoncillo,24,Leon
24340,Grajal De Campos,24,Leon
24339,Grajalejo De Las Matas,24,Leon
24346,Grulleros,24,Leon
24287,Gualtares De Orbigo,24,Leon
24131,Guisatecha,24,Leon
24767,Herreros De Jamuz,24,Leon
24763,Hinojo De Caserio,24,Leon
24515,Hornija,24,Leon
24516,Horta,24,Leon
24286,Hospital De Orbigo,24,Leon
24283,Huerga Del Rio,24,Leon
24530,Iglesias Del Campo,24,Leon
24741,Iruela,24,Leon
24855,Isoba,24,Leon
24324,Joarilla De Las Matas,24,Leon
24440,Lago De Carucedo,24,Leon
24126,Lago De OmaNa,24,Leon
24248,Laguna Dalga,24,Leon
24513,Landoiro,24,Leon
24995,Lario,24,Leon
24136,Lazado,24,Leon
24566,Leiroso,24,Leon
24000,Leon ver Callejero,24,Leon
24457,Libran,24,Leon
24428,Lillo Del Bierzo,24,Leon
24388,Llamas De Cabrera,24,Leon
24271,Llamas De La Ribera,24,Leon
24114,Llamas De Laceana,24,Leon
24843,Llamazares,24,Leon
24869,Llamera,24,Leon
24912,Llanaves De La Reina,24,Leon
24122,Lorenzana,24,Leon
24318,Losada,24,Leon
24140,Lumajo,24,Leon
24226,Mancilleros,24,Leon
24210,Mansilla De Las Mulas,24,Leon
24218,Mansilla Del Esla Urbanizacion,24,Leon
24217,Mansilla Mayor,24,Leon
24369,Manzanal Del Puerto,24,Leon
24744,Marrubio,24,Leon
24847,Mata De La Berbula La,24,Leon
24887,Mata De Monteagudo La,24,Leon
24495,Matalavilla,24,Leon
24290,Matallana De Valmadrigal,24,Leon
24273,Mataluenga,24,Leon
24460,Matarrosa Del Sil,24,Leon
24359,Matilla De La Vega,24,Leon
24820,Matueca De Torio,24,Leon
24815,Modino,24,Leon
24379,Montealegre,24,Leon
24130,Montrondo,24,Leon
24846,Montuerto,24,Leon
24149,Mora De Luna,24,Leon
24523,Moral De Valcarce,24,Leon
24155,Moral Del Condado,24,Leon
24731,Morales Del Arcediano,24,Leon
24436,Moreda,24,Leon
24884,Morgovejo,24,Leon
24736,Morla De La Valderia,24,Leon
24791,Moscas Del Paramo,24,Leon
24720,Murias De Pedredo,24,Leon
24839,Naredo De Fenar,24,Leon
24156,Navafria,24,Leon
24193,Navatejera,24,Leon
24734,Nogarejas,24,Leon
24811,Olleros De Sabero,24,Leon
24134,OmaNon,24,Leon
24113,Orallo,24,Leon
24916,Oseja De Sajambre,24,Leon
24853,Oville,24,Leon
24764,Palacios De La Valduerna,24,Leon
24890,Palazuelo De Torio,24,Leon
24856,Pallide,24,Leon
24446,Paradela De Muces,24,Leon
24512,ParadiNa,24,Leon
24470,Paramo Del Sil,24,Leon
24522,Pereje,24,Leon
24854,Poblado Del Pantano Del Porma,24,Leon
24375,Pobladura De Las Regueras,24,Leon
24249,Pobladura De Pelayo Garcia,24,Leon
24600,Pola De Gordon La,24,Leon
24795,Posadilla De La Vega,24,Leon
24459,Pradilla,24,Leon
24448,Priaranza Del Bierzo,24,Leon
24479,Primout,24,Leon
24880,Puente Almuhey,24,Leon
24380,Puente Domingo Florez,24,Leon
24548,Quilos,24,Leon
24816,Quintana De La PeNa,24,Leon
24930,Quintana De Rueda,24,Leon
24762,Quintana Del Marco,24,Leon
24733,Quintanilla De Florez,24,Leon
24208,Quintanilla De Oteros,24,Leon
24990,Remolina,24,Leon
24900,RiaNo,24,Leon
24766,Ribas De La Valduerna,24,Leon
24794,Riego De La Vega,24,Leon
24139,Rioscuro,24,Leon
24275,Rioseco De Tapia,24,Leon
24640,Robla La,24,Leon
24458,Robledo De Las Traviesas,24,Leon
24387,Robledo De Sobrecastro,24,Leon
24687,Rodiezmo,24,Leon
24315,Rozuelo,24,Leon
24810,Sabero,24,Leon
24812,Saelices De Sabero,24,Leon
24320,Sahagun,24,Leon
24384,Salas De La Ribera,24,Leon
24797,San Adrian Del Valle,24,Leon
24317,San Andres De Los Puentes,24,Leon
24154,San Cipriano Del Condado,24,Leon
24710,San Justo De La Vega,24,Leon
24237,San Millan De Los Caballeros,24,Leon
24316,San Pedro CastaNero,24,Leon
24879,San Pedro De Foncallada,24,Leon
24385,San Pedro De Trones,24,Leon
24469,San Pedro Mallo,24,Leon
24650,Santa Lucia,24,Leon
24276,Santa Maria De Ordas,24,Leon
24240,Santa Maria Del Paramo,24,Leon
24493,Santa Marina Del Sil,24,Leon
24164,Santa Olaja De Eslonza,24,Leon
24445,Santalla,24,Leon
24330,Santas Martas,24,Leon
24416,Santo Tomas De Las Ollas,24,Leon
24550,Sorribas,24,Leon
24882,Sota De Valderrueda La,24,Leon
24347,Sotico,24,Leon
24814,Sotillos De Sabero,24,Leon
24713,Sueros De Cepeda,24,Leon
24489,SusaNe Del Sil,24,Leon
24497,Tejedo Del Sil,24,Leon
24560,Toral De Los Vados,24,Leon
24450,Toreno,24,Leon
24370,Torre Del Bierzo,24,Leon
24377,Tremor De Arriba,24,Leon
24192,Trobajo Del Cerecedo,24,Leon
24790,Valcabado Del Paramo,24,Leon
24220,Valdefuentes De Valderas,24,Leon
24230,Valdevimbre,24,Leon
24970,Valdore,24,Leon
24200,Valencia De Don Juan,24,Leon
24435,Valle De Finolledo,24,Leon
24219,Valle De Mansilla,24,Leon
24292,Valverde Enrique,24,Leon
24840,Vecilla De CurueNo La,24,Leon
24430,Vega De Espinareda,24,Leon
24607,Vega De Gordon,24,Leon
24386,Vega De Yeres,24,Leon
24350,Veguellina De Orbigo,24,Leon
24670,Vid La,24,Leon
24950,Vidanes,24,Leon
24191,Villabalter,24,Leon
24100,Villablino,24,Leon
24565,Villadepalos,24,Leon
24162,VillafaNe,24,Leon
24236,Villafer,24,Leon
24500,Villafranca Del Bierzo,24,Leon
24367,Villagaton,24,Leon
24112,Villager De Laciana,24,Leon
24447,Villalibre De La Jurisdicion,24,Leon
24680,Villamanin,24,Leon
24345,Villamarco,24,Leon
24175,Villamol,24,Leon
24135,Villanueva De OmaNa,24,Leon
24235,Villaquejida,24,Leon
24138,Villar De Santiago,24,Leon
24358,Villarejo De Orbigo,24,Leon
24498,Villarino Del Sil,24,Leon
24198,Virgen Del Camino La,24,Leon
25556,Abella Dadons,25,Lleida
25651,Abella De La Conca,25,Lleida
25640,Academia General Basica De Suboficiales,25,Lleida
